id;tipologia;denominazione;via;civico;latitude;longitude;stelle;categoria;totalePostiLetto;totaleNumeroCamere;numeroSingole;numeroDoppie;numeroTriple;numeroQuadruple;numeroBagni;contattoCellulare;contattoEmail;contattoFacebook;contattoInstagram;contattoTelefono;contattoWebSite;contattoFax;contattoTwitter;accessibileDisabili;accettazioneGruppi;"accettaAnimaliPiccolaTaglia";attivitaSportive;depositoValori;lavanderia;ristorante;tennis;parco;pistaBallo;servizioTelefono;televisione;tennisTavolo;ariaCondizionata;coperturaWifi;piscina;parcheggioCustodito;"venditaAlimentiPropriaProduzione";trasportoClienti;bar;cassettaSicurezza;presaTelefonicaModem;spaccio;campiBocce;campoBeachVolley;campoCalcetto;campoPallavolo;attraccoNatanti;numeroBungalow;numeroDocce;numeroLavadini;numeroPiazzole
140215;"Guest House o Affittacamere";"Affittacamere Ondina";"Via Flaminia";"29";"41.9131699";"12.4750397";;3;10;;;5;;;;"0039 329 5936642";"info@affittacamereondina.it";;;"0039 06 95945835";"www.affittacamereondina.it";"0039 06 93577617";;;;;;;;;;;;true;;;true;true;;;;;;;;;;;;;;;;;
79420;"Guest House o Affittacamere";"Affittacamere Pascià";"Via Prenestina";"170";"41.8919996";"12.5324284";;3;11;5;;;;;;;"info@pasciaroma.com";;;"0039 06 45445630";"www.pasciaroma.com";"0039 06 96708693";;;;;;;;;;;;;true;;true;true;;;;true;;;;;;;;;;;;;
2392;"Guest House o Affittacamere";"Affittacamere Regio";"Via Gioberti";"30";"41.8988668";"12.5006218";;2;8;5;;;;;;;"REGIOAFFITTACAMERE@GMAIL.COM";;;;;;;;;true;;;;;;;;true;true;;true;;;;;;;;;;;;;;;;;;
155603;"Guest House o Affittacamere";"Affittacamere Residenza Edoardo I°";"Via Giovanni Bettolo";"36";"41.911847";"12.4568841";;2;8;;;4;;;;"0039 338 2696593";"info@residenzaedoardoI.com";;;;"www.residenzaedoardoi.com/index.php/it/";;;;;;;;;;;;;;;;true;;;;;;;;;;;;;;;;;;
143402;"Guest House o Affittacamere";"Affittacamere - Rome together guest house";"Via Leone IV";"38";"41.9091305";"12.454987";;3;11;4;;;;;;;;;;"0039 06 4559 9256";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155672;"Guest House o Affittacamere";"Affittacamere Rooms Monteverde";"Piazza Carlo Alberto Scotti";"20";"41.869676";"12.4457973";;3;;;2;2;;;;;"info@roomsmonteverde.com";;;"0039 06 58233832";"http://www.roomsmonteverde.com/it/home/";;;;;;;;;;;;;;true;;true;true;;;;;;;;;;;;;;;;;
155960;"Guest House o Affittacamere";"Affittacamere Sette A";"Via Antonio Salandra";"1";"41.9057699";"12.4955615";;3;;;;;;;;;"SETTEA.HOTEL@GMAIL.COM";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155741;"Guest House o Affittacamere";"Affittacamere Terrazza Munira";"Via Emilio Morosini";"14";"41.8859683";"12.4686635";;2;6;4;;;;;;;"suiteduvatican@gmail.com";;;"0039 06 8308 8519";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127892;"Guest House o Affittacamere";"Affittacamere Thewesley Rome S.R.L.";"Via del Banco di Santo Spirito";"3";"41.9009542";"12.4665661";;1;16;5;;;;;;;"info@thewesleyrome.com";;;"0039 06 68807953";"www.thewesleyrome.com";;;;;;;;;;;;;;;;;true;;;;;;;;;;;;;;;;;
131691;"Guest House o Affittacamere";"Affittacamere Vittoria 2";"Via Enrico Cialdini";"13";"41.8984911";"12.5031599";;3;6;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307071;"Guest House o Affittacamere";"Affreschi al Vaticano";"Via San Telesforo";"10";"41.897351";"12.457326";;3;7;4;1;3;;;;"0039 338 9821446";"nicodemo.strancia@gmail.com";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76192;"Guest House o Affittacamere";"Affreschi su Roma";"Via Giuseppe Zanardelli";"7";"41.9005487";"12.4728237";;3;11;4;;;;;;;"affreschisuromanavona@gmail.com";;;"0039 06 68806496";"www.affreschisuroma.com";"0039 06 68806496";;;;;;;;;;;;;true;;true;true;;;;;;;;;;;;;;;;;
85893;"Guest House o Affittacamere";"Afiya guest house o affittacamere";"Via Castelfidardo";"48";"41.9067732";"12.5008667";;;6;2;;;;;;;"afiyarahman48@gmail.com";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165174;"Guest House o Affittacamere";"Ager Vaticanus";"Piazza Santa Maria delle Grazie";"3";"41.9074457";"12.4491055";;2;6;;;3;;;;"0039 348 154 3520";;;;;"www.agervaticanus.com/";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155592;"Guest House o Affittacamere";"Agli Horti Sallustiani di Fabio Mario Salvatore";"Via Quintino Sella";"3";"41.9066346";"12.4969992";;2;10;;;5;;;;;"info@aglihortisallustiani.com";;;"0039 06 4828639";"www.aglihortisallustiani.com";"0039 06 42010479";;;;;;;;;;;;;;;true;true;;;;;;;;;;;;;;;;;
43116;"Guest House o Affittacamere";"Ai Musei Vaticani Bed Best";"Via Cipro";"56";"41.9066736";"12.4460816";;2;9;5;;;;;;"0039 348 3821288";;;;;;;;;;;;;;;;;;;true;;true;;;;;;;;;;;;;;;;;;
116956;"Guest House o Affittacamere";"Ai Senatori";"Via Caio Mario";"8";"41.9082752";"12.4609091";;3;7;3;;;;;;"0039 328 9538721";"info@aisenatori.com";"www.facebook.com/aisenatoribbRoma";;;"www.aisenatori.com";;;;;;;;;;;;;;true;;true;true;;;;;;;;;;;;;;;;;
117374;"Guest House o Affittacamere";"Aida Charming Rooms";"Viale dei Colli Portuensi";"226";"41.8693879";"12.4432612";;3;10;5;;;;;;"0039 393 9220698";;"http://www.facebook.com/pages/AIDA-Charming-Rooms/126251630842907";;"0039 06 83903507";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124790;"Guest House o Affittacamere";"Al 38 Viminale Street";"Via del Viminale";"38";"41.8997879";"12.4949452";;2;8;;;4;;;;;;;;"0039 06 4782 3235";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165442;"Guest House o Affittacamere";"Al 7 Small Luxury Rooms";"Via Caio Mario";"7";"41.90839";"12.46082";;2;6;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76238;"Guest House o Affittacamere";"Al Borgo 64";"Borgo Pio";"64";"41.9038021";"12.4601031";;2;8;3;;;;;;"0039 392 901 9009";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117403;"Guest House o Affittacamere";"Al Casale del Veio";"Via Pomponesco";"Civico 1a - 1b";"42.0389069";"12.4672613";;3;8;6;;;;;;"0039 388 174925";"info@alcasaledelveio.it";;;"0039 06 3347246";"www.alcasaledelveio.it";;;;;;;;;;;;;;true;;true;;;;;true;;;;;;;;;;;;;
168859;"Guest House o Affittacamere";"Al centoundici guest house o affittacamere";"Via Cola di Rienzo";"111";"41.9083558";"12.4661237";;;8;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52991;"Guest House o Affittacamere";"Al centro storico di Roma";"Via Merulana";"117";"41.8903855";"12.5029734";;2;8;4;;;;;;;"info@alcentrostoricodiroma.it";;;"0039 06 77076607";"www.alcentrostoricodiroma.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116815;"Guest House o Affittacamere";"Al giardino delle tartarughe";"Via Dante De Blasi";"31";"41.8601821";"12.4450932";;2;8;;;4;;;;"0039 342 5164587";"info@ilgiardinodelletartarughe.it";;;"0039 06 6533984";"www.ilgiardinodelletartarughe.it";"0039 06 6533984";;;;;;;;;;;;;true;;true;true;;;;;;;;;;;;;;;;;
52993;"Guest House o Affittacamere";"Al gran veliero";"Via Principe Umberto";"59";"41.8942275";"12.5096029";;3;10;5;;;;;;"0039 347 7425699";"info@algranvaliero.com";;;;"www.algranveliero.com";;;;;;;;;;;;;;true;;true;true;;;;;;;;;;;;;;;;;
240164;"Guest House o Affittacamere";"Al Iram Napoleone III guest house o affittacamere";"Via Napoleone III";"22";"41.8971463";"12.5016404";;3;11;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15672;"Guest House o Affittacamere";"Al Pantheon con Thomas Mann guest house o affittacamere";"Via del Pantheon";"57";"41.8997046";"12.4768483";;3;8;4;;;;;;"0039 333 4391560";"caseromane@msn.com";;;"0039 06 6874956";"www.casaromana.it";"0039 06 39721467";;;;;;;;;;;;;true;;true;;;;;;;;;;;;;;;;;;
117214;"Guest House o Affittacamere";"Al Passetto - St. Peter's Bike";"Via Alberico II";"19";"41.9048327";"12.463083";;3;4;;;2;;;;"0039 329 6540662";"info@alpassetto.it";;;;"www.alpassetto.it";;;;;;;;;;;;;;true;;true;true;;;;;;;;;;;;;;;;;
116957;"Guest House o Affittacamere";"Al Relais";"Via Palermo";"36";"41.8995204";"12.4929951";;3;10;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126393;"Guest House o Affittacamere";"Al verde pigneto";"Via Antonio Raimondi";"29";"41.8910273";"12.5310307";;3;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52995;"Guest House o Affittacamere";"Al Viminale relais";"Via del Viminale";"38";"41.9003372";"12.4959483";;3;8;4;;;;;;;;;;"0039 06 47823235";;"0039 06 47823592";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117041;"Guest House o Affittacamere";"Aladino Inn";"Via Carlo Emanuele I";"22";"41.8962944";"12.5025891";;3;13;5;;;;;;"0039 333 3063512";;;;;"www.aladinoinn.com";;;;;;;;;;;;;;true;;true;;;;;;;;;;;;;;;;;;
120646;"Guest House o Affittacamere";"Alangià Inn";"Via Muzio Clementi";"9";"41.9055093";"12.4721943";;3;8;3;;;;;;;"0039 393 1766647";;;"0039 06 323 0068";"www.alangiainn.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327955;"Guest House o Affittacamere";Alba;"Via Candia";"111";"41.907797652304446";"12.451906415792951";;3;6;3;;3;;;;"347 7490771";"albabedandbreakfast@gmail.com";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76239;"Guest House o Affittacamere";"Alba Domus";"Circonvallazione Nomentana";"488";"41.9122870";"12.5278578";;2;12;6;;;;;;;"albadomusroma@gmail.com";;;"0039 328 2455194";"www.albadomusroma.com";;;;;;;;;;;;;;true;;true;true;;;;true;;;;;;;;;;;;;
178936;"Guest House o Affittacamere";"Albachiara Guest House o Affittacamere";"Via Albalonga";"60";"41.8794799";"12.5130969";;3;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15673;"Guest House o Affittacamere";Albatros;"Via Carlo Alberto";"13";"41.8968460";"12.5001291";;3;;4;;9;;;;;"maurizio.memoli@gaviatour.it";;;"0039 06 44702259";;;;;;;;;;;;;;true;true;;true;;;;;;;;;;;;;;;;;;
15674;"Guest House o Affittacamere";Albrist;"Viale Opita Oppio";"76";"41.8608787";"12.5500458";;2;11;6;;;;;;;;;;;;"0039 06 76967961";;;;;;;;;;;;;true;;true;;;;;;;;;;;;;;;;;;
76258;"Guest House o Affittacamere";"Alessandro a San Pietro  Best Bed";"Via Silvio Pellico";"44";"41.9132446";"12.4593369";;3;7;5;;;;;;"0039 348 3210108 - 348 3821288";"ftraldi@tiscali.it";"https://www.facebook.com/RomaSanPietroBnB";;"0093 06 6878205";"www.ftraldi.it";;;;;;;;true;;;;;;;;true;;;;;;;;;;;;;;;;;;
2464;"Guest House o Affittacamere";Alex;"Piazza del Pigneto";"15";"41.8899164";"12.5231126";;2;12;6;;;;;;;"alex@libero.it";;;"0039 06 77250734";;"0039 06 77250734";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118711;"Guest House o Affittacamere";Alex;"Via Antonio Baiamonti";"2";"41.9146131";"12.4598563";;3;11;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119576;"Guest House o Affittacamere";"Alex e Cris";"Via Giordano Bruno";"47";"41.912172";"12.452161";;3;4;;;2;;;;;"bebalexecris@gmail.com";"https://www.facebook.com/bebalexecris?ref=hl&ref_type=bookmark";;;"www.bebalexecris.com";;;;;;;;;;;;;;true;;true;true;;;;;;;;;;;;;;;;;
52997;"Guest House o Affittacamere";"Alex e Daphne";"Via degli Avignonesi";"20";"41.9030185";"12.4873819";;3;5;3;;;;;;"0039 366 3876280";"info@daphne-rome.com";;;"0039 06 89538471 |  06 89345781";"www.daphne-rome.com";"0039 06 233210967";;;;;;;;;;;;;true;;;;;;;;;;;;;;;;;;;;
52998;"Guest House o Affittacamere";"Alex e Sergio House";"Via Milazzo";"23";"41.9024330";"12.5050544";;2;6;4;;;;;;;;;;;;"0039 06 44362387";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52999;"Guest House o Affittacamere";"Alex Inn";"Via Emilia";"47";"41.9075791";"12.4885881";;1;8;4;;;;;;;;;;"0039 06 97273360";"http://www.alexinnrome.com/italiano/";"0039 06 97273150";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139960;"Guest House o Affittacamere";"Alex Luxury Suites 1";"Via Gian Domenico Romagnosi";"1B";"41.9113655";"12.4739534";;3;15;6;;;;;;;"info@alexluxurysuites.com";;;"0039 06 3201858";"www.alexluxurysuites.com";;;;;;;;;;;;;;;;true;true;;;;;;;;;;;;;;;;;
140878;"Guest House o Affittacamere";"Alex Luxury Suites 10";"Via Gian Domenico Romagnosi";"1B";"41.9113655";"12.4739534";;3;13;;;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76261;"Guest House o Affittacamere";"Alex Place";"Viale Castro Pretorio";"25 ";"41.9030431";"12.5069405";;3;12;5;;;;;;;"info@palmaresidence.com";;;"0039 06 4559 6734";"https://www.alexplacerome.com";;;;;;;;;;;;;;;;true;true;;;;;;;;;;;;;;;;;
155667;"Guest House o Affittacamere";"Alex's Guest House";"Via Cesare Pascarella";"46";"41.8766197";"12.4671079";;2;6;;;3;;;;"0039348 510 1728";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
303203;"Guest House o Affittacamere";"Alfa & Omega Di Kostelyek Andriy guest house o affittacamere";"Via Milazzo";"3";"41.901727";"12.504305";;2;6;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15675;"Guest House o Affittacamere";Alfredo;"Via Napoleone III";"48";"41.896707";"12.502212";;3;7;4;;;;;;;;;;"0039 06 4467624";;"0039 06 4467624";;;;;;;;;;;;;true;;;;;;;;;;;;;;;;;;;;
53000;"Guest House o Affittacamere";"Alibert suite";"Via Margutta";"61";"41.9073393";"12.4809633";;2;12;6;;;;;;;"info@alibertsuite.it";;;"0039 06 32629045";"https://www.alibertsuite.it/";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122725;"Guest House o Affittacamere";"Alice's house The King";"Viale Manzoni";"26";"41.8900964";"12.5053989";;3;10;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76402;"Guest House o Affittacamere";"All Comfort Astoria Rooms";"Via Giovanni Maria Lancisi";"31";"41.9089822";"12.5106850";;3;13;6;;;;;;;;;;"0039 06 44260829";"www.astoriapalace.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327960;"Guest House o Affittacamere";"All Inn Rome Umberto";"Via Principe Umberto";"37";"41.89482344059499";"12.508790339118203";;2;6;3;;3;;;;"333 3452199";"p.umberto@allinrome.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168860;"Guest House o Affittacamere";"All'ombra del cupolone di Walter Fiorucci Guest House";"Viale delle Mura Aurelie";"19";"41.8998939";"12.4566892";;;6;3;;;;;;;"info@alcupolone.it";;;"0039 06 9964472";"www.allombradelcupolone.it";;;;;;;;;;;;;;true;;true;true;;;;;;;;;;;;;;;;;
117353;"Guest House o Affittacamere";"All'Orologio Guest House";"Via dei Banchi Nuovi";"47";"41.8993944";"12.4676487";;3;8;;;4;;;;"0039 335 5207284";"info@orologiobb.com";;;;"http://orologiobb.com/";;;;;;;;;;;;;;;;true;true;;;;;;;;;;;;;;;;;
53002;"Guest House o Affittacamere";"All Seasons";"Viale Manzoni";"81";"41.8935399";"12.5101033";;2;8;4;;;;;;"0039 349 1149462 - 338 4926025";"vernon53@libero.it";;;;"www.bbseason.com";;;;;;;;;;;;;;;;true;true;;;;;;;;;;;;;;;;;
81311;"Guest House o Affittacamere";"Alla Basilica Rooms";"Viale Carlo Felice";"77";"41.8874158";"12.5113407";;3;4;2;;;;;;"0039 329 313 0292";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187453;"Guest House o Affittacamere";"Alla Renella Guest House o Affittacamere";"Via Arenula";"41";"41.8925747";"12.4750903";;;7;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15677;"Guest House o Affittacamere";"Alla Roma dei Papi";"Piazza Adriana";"5";"41.904675";"12.467277";;1;10;6;;;;;;;"info@romadeipapi.com";;;"0039 06 68192719";;"0039 06 68134683";;;;;;;;;;;;true;true;;true;;;;;;;true;;;;;;;;;;;
53004;"Guest House o Affittacamere";"Alle basiliche di Roma";"Via dello Statuto";"44";"41.8948857";"12.5013275";;3;9;5;;;;;;;;;;"0039 06 4745781";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
324579;"Guest House o Affittacamere";"Alloggio per uso turistico 11039";"Via di San Francesco di Sales";"76";"41.89441825796192";"12.464177805952126";;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76404;"Guest House o Affittacamere";"Alma de Roma";"Via Gaeta";"64";"41.9044883";"12.5004919";;3;11;6;;;;;;;"info@almaderoma.it";;;"0039 06 49774919";"www.almaderoma.it";;;;;;;;;;;;;;;;true;true;;;;;;;;;;;;;;;;;
155903;"Guest House o Affittacamere";"Alma Resort";"Via Alessio Olivieri";"20";"41.7436302";"12.3728056";;1;;4;;;;;;"0039 339 842 7373";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76405;"Guest House o Affittacamere";"Almes Roma";"Via Augusto Aubry";"3";"41.9151768";"12.4544493";;3;5;2;;;;;;"0039 339 1450627";"info@almesromabb.com";;;"0039 06 39751232";"www.almesromabb.com";;;;;;;;;;;;;;true;;true;true;;;;;;;;;;;;;;;;;
76406;"Guest House o Affittacamere";"Almi Rooms";"Via dell'Assunzione";"11";"41.9134017";"12.4150519";;2;6;3;;;;;;"0039 333 4485650";"info@almirooms.it";;;;"www.almirooms.it";;;;;;;;;;;;;;;;true;true;;;;;;;;;;;;;;;;;
174444;"Guest House o Affittacamere";"Aloha 1 Guest house o affittacamere";"Via Principe Eugenio";"15";"41.8940408";"12.5067446";;3;7;3;;;;;;"0039 329 4222074 - 339 6913998";"accorome@gmail.com";;;"0039 06 895 265 72";"http://www.aloharome.com/";"0039 06 89526572";;;;true;;;;;;;;;;;;true;;;;;;;;;;;;;;;;;
318634;"Guest House o Affittacamere";Altair;"Via Taranto";"90";"41.88410982956915";"12.516325767483606";;2;7;4;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182822;"Guest House o Affittacamere";"Althea Inn Roof Terrace Guest house o affittacamere";"Via Dei Conciatori";"9";"41.8744656";"12.478856";;1;12;6;;;;;;"0039 339 4353717";"info@altheainn.com";;;"0039 06 98932666";"http://altheainnroofterrace.com/it/index.php";;;;;;;;;;;;;;;;true;true;;;;;;;;;;;;;;;;;
155961;"Guest House o Affittacamere";"Amalia Suites";"Via Germanico";"66";"41.9078039";"12.4576339";;3;;6;;;;;;"0039 347 5046393";"gianlucaconsoli@yahoo.it";"https://www.facebook.com/Amalia-Suites-1115853831780208/";;;"https://www.amaliasuites.com/it-it";;;;;;;;;;;;;true;;;true;true;;;;true;;;;;;;;;;;;;
75873;"Guest House o Affittacamere";"Amaranto Romano";"Via Nazionale";"243";"41.9013511";"12.4941939";;3;13;6;;;;;;;"info@amarantoromano.it";;;"0039 06 48906830";"www.amarantoromano.it";"0039 06 48986849";;;;true;;;;;;;;;true;;;true;;;;true;;;;;;;;;;;;;
168862;"Guest House o Affittacamere";"Amber House guest house o affittacamere";"Via dei Gracchi";"84";"41.9079512";"12.4618278";;;6;2;;;;;;;;;;"0039 06 320 8226";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327387;"Guest House o Affittacamere";"Ambra Bed";"Via Collatina";"960";"41.92100920634231";"12.663486271184095";;3;4;3;2;1;;;;"327 4794721";"GOODSERVICES@OUTLOOK.IT";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165377;"Guest House o Affittacamere";"Ambra Jovinelli";"Via Principe Umberto";"13";"41.8951824";"12.5079563";;3;3;;3;;;;;"0039 347 806 6579";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158561;"Guest House o Affittacamere";"AMFE Guest House o Affittacamere";"Via Cesare Battisti";"133";"41.896961";"12.4827362";;3;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94102;"Guest House o Affittacamere";"Amicus Romae Guest house o affittacamere";"Via Quintilio Varo";"33";"41.8541726";"12.5643568";;3;5;3;;;;;;"0039 327 8270495";"info@amicusromae.it";;;"0039 - 06 64781130";;;;;;;;;;;;;;;true;;true;true;;;;true;;;;;;;;;;;;;
53009;"Guest House o Affittacamere";Amor;"Viale Giulio Cesare";"183";"41.9091610";"12.4571560";;3;9;7;;;;;;"0039 335 5689388";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135016;"Guest House o Affittacamere";Amor;"Piazza di Pasquino";"69";"41.8976304";"12.472238";;2;8;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75896;"Guest House o Affittacamere";"Amor di Ab Enterprise";"Viale Giulio Cesare";"183";"41.9090130";"12.4572977";;3;10;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165052;"Guest House o Affittacamere";"Amoroma Suite";"Via Volturno";"2";"41.9050699";"12.4991284";;3;;;1;2;1;;;;;;;"06 488 1806";"www.amoromasuite.com";;;;;;;;;;;;;;true;;true;;;;;;;;;;;;;;;;;;
53011;"Guest House o Affittacamere";"Amy's house";"Via Principe Amedeo";"85/A";"41.8984609";"12.5009381";;2;6;5;;;;;;;"info@lacasadiamy.com";;;"0039 06 4466854";"www.lacasadiamy.com/italiano/";"0039 06 4466854";;;;;;;;;;;;;true;;true;;;;;true;;;;;;;;;;;;;
118356;"Guest House o Affittacamere";Anakin;"Via Palestro";"87";"41.9034119";"12.5060695";;2;5;4;;;;;;;;;;"0039 06 445 7164";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
319181;"Guest House o Affittacamere";"Anas Prime Place";"Via Palestro";"56";"41.90468313425685";"12.504768369007053";;;9;6;3;3;;;;"389 2553377";"acmuchmore49@gmail.com";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117196;"Guest House o Affittacamere";"Anastasio 416 Rooms";"Via Anastasio II";"416";"41.9046259";"12.4443107";;3;6;3;;;;;;"0039 349 6950406";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2400;"Guest House o Affittacamere";"Ancient Rome";"Via Nazionale";"230";"41.9008565";"12.4934191";;2;12;6;1;4;1;;;;;;;"0039 06 4741473";;"0039 06 484562";;;;;;;;;;;;true;true;;true;;;;;;;true;;;;;;;;;;;
140876;"Guest House o Affittacamere";"Andenis Luxury House";"Piazza del Fante";"10";"41.920343";"12.466921";;2;9;5;1;4;;;;"351 5722988";"enea3asrls@gmail.com";;;;"www.guesthouseinrome.com/";;;;;;;;;;;;;;;;true;true;;;;;;;;;;;;;;;;;
328908;"Guest House o Affittacamere";"Andenis Luxury House 3a";"Piazza del Fante";"10";"41.92034920045967";"12.466926560421646";;2;8;5;2;3;;;;"351 5722988";"enea3asrls@gmail.com";"www.facebook.com/andenisluxuryhouse";"www.instagram.com/andenisluxuryhouse/?hl=it";;"www.guesthouseinrome.com/";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2385;"Guest House o Affittacamere";Andromeda;"Via Collina";"48";"41.9088136";"12.4972392";;2;8;4;;;;;;;;;;"0039 06 4820128";;"0039 06 4743266";;;;;;;true;;;;;;;;;;;;;;;;;;;;;;;;;;
155723;"Guest House o Affittacamere";"Anfiteatro Suite";"Via Ostilia";"59";"41.8877937";"12.4947516";;2;8;;1;2;1;;;"0039 340 5826754";"fabrizio@rgpromotion.it";;;;"https://anfiteatro-suite-it.book.direct/it-it";;;;;;;;;;;;;;true;;true;true;;;;true;;;;;;;;;;;;;
53012;"Guest House o Affittacamere";"Angel House";"Via Genova";"24";"41.8992515";"12.4921668";;2;5;3;;;;;;;;;;"0039 06 5098534";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155873;"Guest House o Affittacamere";"Angel Rooms";"Viale Castro Pretorio";"25";"41.9034088";"12.5071374";;3;;;;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76412;"Guest House o Affittacamere";"Angeli di Matilde";"Via Muzio Attendolo";"26";"41.8917582";"12.5352739";;3;12;5;;;;;;"0039 328 9342512 - 333 4333359";"Fiorsmile@yahoo.it";;;"0039 06 2752155";;"0039 06 2752155";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2465;"Guest House o Affittacamere";Angelica;"Via dei Mille";"41/A";"41.9017770";"12.5056075";;2;6;4;;;;;;;;;;"0039 06 44361528";;;;;;;;;;;;;;;true;;true;;;;;;;;;;;;;;;;;;
316424;"Guest House o Affittacamere";"Angelina Rooms in Rome di Filippo Pesa";"Via Felice Cavallotti";"73";"41.878938";"12.461923";;;7;4;1;3;;;;"0039 340 2583699";"info@angelinaroomsinrome.com";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76415;"Guest House o Affittacamere";"Angelini Bed Rooms";"Via Cavour";"124";"41.8969315";"12.4958315";;3;8;4;;;;;;;;"https://www.facebook.com/Angelini-Bedrooms-116624321708080/";;"0039 06 4891 3224";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182366;"Guest House o Affittacamere";"Angelo Guesthouse Guest house o affittacamere";"Piazza della Rovere";"115";"41.8995978";"12.4621041";;3;7;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117361;"Guest House o Affittacamere";"Angels in Rome";;;;;;3;8;4;;;;;;"0039 338 3493321";"info@angelsinrome.it";;;;"www.angelsinrome.it";;;;;;;;;;;;;;;;true;true;;;;;;;;;;;;;;;;;
183148;"Guest House o Affittacamere";"Angolo di Roma S.R.L.S.";"Via Cairoli";"31";"41.8924189";"12.5060395";;3;6;3;;;;;;;"info.angolodiroma@gmail.com";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307278;"Guest House o Affittacamere";"Angolo sul Giardino Guest House";"Via dei Gozzadini";"14";;;;2;7;4;1;3;;;;"0039 333 1147304";;;"www.instagram.com/angolosulgiardino/";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
